id,name,level,parent_id,parent_name,path,classification,decision_basis
1-3-3-1-4,可变推力发动机,5,1-3-3-1,液体火箭发动机,航空航天/零部件与分系统/火箭发动机/液体火箭发动机/可变推力发动机,,
1-3-3-2,固体火箭发动机,4,1-3-3,火箭发动机,航空航天/零部件与分系统/火箭发动机/固体火箭发动机,,
1-3-3-2-1,战略级固体发动机,5,1-3-3-2,固体火箭发动机,航空航天/零部件与分系统/火箭发动机/固体火箭发动机/战略级固体发动机,,
1-3-3-2-2,战术级固体发动机,5,1-3-3-2,固体火箭发动机,航空航天/零部件与分系统/火箭发动机/固体火箭发动机/战术级固体发动机,,
1-3-3-2-3,固体助推器,5,1-3-3-2,固体火箭发动机,航空航天/零部件与分系统/火箭发动机/固体火箭发动机/固体助推器,,
1-3-3-2-4,上面级固体发动机,5,1-3-3-2,固体火箭发动机,航空航天/零部件与分系统/火箭发动机/固体火箭发动机/上面级固体发动机,,
1-3-3-3,发动机组件,4,1-3-3,火箭发动机,航空航天/零部件与分系统/火箭发动机/发动机组件,,
1-3-3-3-1,推力室,5,1-3-3-3,发动机组件,航空航天/零部件与分系统/火箭发动机/发动机组件/推力室,,
1-3-3-3-2,涡轮泵,5,1-3-3-3,发动机组件,航空航天/零部件与分系统/火箭发动机/发动机组件/涡轮泵,,
1-3-3-3-3,燃气发生器,5,1-3-3-3,发动机组件,航空航天/零部件与分系统/火箭发动机/发动机组件/燃气发生器,,
1-3-3-3-4,火箭喷管,5,1-3-3-3,发动机组件,航空航天/零部件与分系统/火箭发动机/发动机组件/火箭喷管,,
1-3-3-3-5,发动机阀门,5,1-3-3-3,发动机组件,航空航天/零部件与分系统/火箭发动机/发动机组件/发动机阀门,,
1-3-3-3-6,摇摆机构,5,1-3-3-3,发动机组件,航空航天/零部件与分系统/火箭发动机/发动机组件/摇摆机构,,
1-3-3-3-7,点火装置,5,1-3-3-3,发动机组件,航空航天/零部件与分系统/火箭发动机/发动机组件/点火装置,,
1-3-3-4,电推进系统,4,1-3-3,火箭发动机,航空航天/零部件与分系统/火箭发动机/电推进系统,,
1-3-3-4-1,霍尔推力器,5,1-3-3-4,电推进系统,航空航天/零部件与分系统/火箭发动机/电推进系统/霍尔推力器,,
1-3-3-4-2,离子推力器,5,1-3-3-4,电推进系统,航空航天/零部件与分系统/火箭发动机/电推进系统/离子推力器,,
1-3-3-4-3,电弧推力器,5,1-3-3-4,电推进系统,航空航天/零部件与分系统/火箭发动机/电推进系统/电弧推力器,,
1-3-3-4-4,脉冲等离子体推力器,5,1-3-3-4,电推进系统,航空航天/零部件与分系统/火箭发动机/电推进系统/脉冲等离子体推力器,,
1-3-4,航电系统,3,1-3,零部件与分系统,航空航天/零部件与分系统/航电系统,航空专用,航电系统针对航空器，与航天器电子系统应用环境差异大
1-3-4-1,飞行控制系统,4,1-3-4,航电系统,航空航天/零部件与分系统/航电系统/飞行控制系统,,
1-3-4-1-1,飞控计算机,5,1-3-4-1,飞行控制系统,航空航天/零部件与分系统/航电系统/飞行控制系统/飞控计算机,,
1-3-4-1-2,作动器,5,1-3-4-1,飞行控制系统,航空航天/零部件与分系统/航电系统/飞行控制系统/作动器,,
1-3-4-1-3,飞控传感器,5,1-3-4-1,飞行控制系统,航空航天/零部件与分系统/航电系统/飞行控制系统/飞控传感器,,
1-3-4-1-4,控制律软件,5,1-3-4-1,飞行控制系统,航空航天/零部件与分系统/航电系统/飞行控制系统/控制律软件,,
1-3-4-1-5,余度管理系统,5,1-3-4-1,飞行控制系统,航空航天/零部件与分系统/航电系统/飞行控制系统/余度管理系统,,
1-3-4-2,导航系统,4,1-3-4,航电系统,航空航天/零部件与分系统/航电系统/导航系统,,
1-3-4-2-1,惯性导航系统,5,1-3-4-2,导航系统,航空航天/零部件与分系统/航电系统/导航系统/惯性导航系统,,
1-3-4-2-2,卫星导航接收机,5,1-3-4-2,导航系统,航空航天/零部件与分系统/航电系统/导航系统/卫星导航接收机,,
1-3-4-2-3,无线电导航设备,5,1-3-4-2,导航系统,航空航天/零部件与分系统/航电系统/导航系统/无线电导航设备,,
1-3-4-2-4,组合导航系统,5,1-3-4-2,导航系统,航空航天/零部件与分系统/航电系统/导航系统/组合导航系统,,
1-3-4-3,通信系统,4,1-3-4,航电系统,航空航天/零部件与分系统/航电系统/通信系统,,
1-3-4-3-1,甚高频电台,5,1-3-4-3,通信系统,航空航天/零部件与分系统/航电系统/通信系统/甚高频电台,,
1-3-4-3-2,高频电台,5,1-3-4-3,通信系统,航空航天/零部件与分系统/航电系统/通信系统/高频电台,,
1-3-4-3-3,卫星通信终端,5,1-3-4-3,通信系统,航空航天/零部件与分系统/航电系统/通信系统/卫星通信终端,,
1-3-4-3-4,ACARS系统,5,1-3-4-3,通信系统,航空航天/零部件与分系统/航电系统/通信系统/ACARS系统,,
1-3-4-3-5,数据链终端,5,1-3-4-3,通信系统,航空航天/零部件与分系统/航电系统/通信系统/数据链终端,,
1-3-4-4,监视与识别系统,4,1-3-4,航电系统,航空航天/零部件与分系统/航电系统/监视与识别系统,,
1-3-4-4-1,应答机,5,1-3-4-4,监视与识别系统,航空航天/零部件与分系统/航电系统/监视与识别系统/应答机,,
1-3-4-4-2,气象雷达,5,1-3-4-4,监视与识别系统,航空航天/零部件与分系统/航电系统/监视与识别系统/气象雷达,,
1-3-4-4-3,TCAS系统,5,1-3-4-4,监视与识别系统,航空航天/零部件与分系统/航电系统/监视与识别系统/TCAS系统,,
1-3-4-4-4,ADS-B系统,5,1-3-4-4,监视与识别系统,航空航天/零部件与分系统/航电系统/监视与识别系统/ADS-B系统,,
1-3-4-4-5,敌我识别器,5,1-3-4-4,监视与识别系统,航空航天/零部件与分系统/航电系统/监视与识别系统/敌我识别器,,
1-3-4-5,座舱显示与控制,4,1-3-4,航电系统,航空航天/零部件与分系统/航电系统/座舱显示与控制,,
1-3-4-5-1,平视显示器,5,1-3-4-5,座舱显示与控制,航空航天/零部件与分系统/航电系统/座舱显示与控制/平视显示器,,
1-3-4-5-2,主飞行显示器,5,1-3-4-5,座舱显示与控制,航空航天/零部件与分系统/航电系统/座舱显示与控制/主飞行显示器,,
1-3-4-5-3,多功能显示器,5,1-3-4-5,座舱显示与控制,航空航天/零部件与分系统/航电系统/座舱显示与控制/多功能显示器,,
1-3-4-5-4,EICAS系统,5,1-3-4-5,座舱显示与控制,航空航天/零部件与分系统/航电系统/座舱显示与控制/EICAS系统,,
1-3-4-5-5,触摸控制面板,5,1-3-4-5,座舱显示与控制,航空航天/零部件与分系统/航电系统/座舱显示与控制/触摸控制面板,,
1-3-5,航空机电系统,3,1-3,零部件与分系统,航空航天/零部件与分系统/航空机电系统,航空专用,
1-3-5-1,液压系统,4,1-3-5,航空机电系统,航空航天/零部件与分系统/航空机电系统/液压系统,,
1-3-5-1-1,液压泵,5,1-3-5-1,液压系统,航空航天/零部件与分系统/航空机电系统/液压系统/液压泵,,
1-3-5-1-2,液压马达,5,1-3-5-1,液压系统,航空航天/零部件与分系统/航空机电系统/液压系统/液压马达,,
1-3-5-1-3,液压作动筒,5,1-3-5-1,液压系统,航空航天/零部件与分系统/航空机电系统/液压系统/液压作动筒,,
1-3-5-1-4,液压阀,5,1-3-5-1,液压系统,航空航天/零部件与分系统/航空机电系统/液压系统/液压阀,,
1-3-5-1-5,液压蓄能器,5,1-3-5-1,液压系统,航空航天/零部件与分系统/航空机电系统/液压系统/液压蓄能器,,
1-3-5-1-6,液压油箱,5,1-3-5-1,液压系统,航空航天/零部件与分系统/航空机电系统/液压系统/液压油箱,,
1-3-5-2,电气系统,4,1-3-5,航空机电系统,航空航天/零部件与分系统/航空机电系统/电气系统,,
1-3-5-2-1,发电机,5,1-3-5-2,电气系统,航空航天/零部件与分系统/航空机电系统/电气系统/发电机,,
1-3-5-2-2,变压器整流器,5,1-3-5-2,电气系统,航空航天/零部件与分系统/航空机电系统/电气系统/变压器整流器,,
1-3-5-2-3,航空蓄电池,5,1-3-5-2,电气系统,航空航天/零部件与分系统/航空机电系统/电气系统/航空蓄电池,,
1-3-5-2-4,配电系统,5,1-3-5-2,电气系统,航空航天/零部件与分系统/航空机电系统/电气系统/配电系统,,
1-3-5-2-5,电缆束,5,1-3-5-2,电气系统,航空航天/零部件与分系统/航空机电系统/电气系统/电缆束,,
1-3-5-3,环控系统,4,1-3-5,航空机电系统,航空航天/零部件与分系统/航空机电系统/环控系统,,
1-3-5-3-1,空调组件,5,1-3-5-3,环控系统,航空航天/零部件与分系统/航空机电系统/环控系统/空调组件,,
1-3-5-3-2,座舱增压系统,5,1-3-5-3,环控系统,航空航天/零部件与分系统/航空机电系统/环控系统/座舱增压系统,,
1-3-5-3-3,氧气系统,5,1-3-5-3,环控系统,航空航天/零部件与分系统/航空机电系统/环控系统/氧气系统,,
1-3-5-3-4,防冰除雨系统,5,1-3-5-3,环控系统,航空航天/零部件与分系统/航空机电系统/环控系统/防冰除雨系统,,
1-3-5-4,燃油系统,4,1-3-5,航空机电系统,航空航天/零部件与分系统/航空机电系统/燃油系统,,
1-3-5-4-1,燃油箱,5,1-3-5-4,燃油系统,航空航天/零部件与分系统/航空机电系统/燃油系统/燃油箱,,
1-3-5-4-2,燃油泵,5,1-3-5-4,燃油系统,航空航天/零部件与分系统/航空机电系统/燃油系统/燃油泵,,
1-3-5-4-3,燃油阀,5,1-3-5-4,燃油系统,航空航天/零部件与分系统/航空机电系统/燃油系统/燃油阀,,
1-3-5-4-4,燃油计量装置,5,1-3-5-4,燃油系统,航空航天/零部件与分系统/航空机电系统/燃油系统/燃油计量装置,,
1-3-5-4-5,输油系统,5,1-3-5-4,燃油系统,航空航天/零部件与分系统/航空机电系统/燃油系统/输油系统,,
1-3-5-5,起落架系统,4,1-3-5,航空机电系统,航空航天/零部件与分系统/航空机电系统/起落架系统,,
1-3-5-5-1,主起落架,5,1-3-5-5,起落架系统,航空航天/零部件与分系统/航空机电系统/起落架系统/主起落架,,
1-3-5-5-2,前起落架,5,1-3-5-5,起落架系统,航空航天/零部件与分系统/航空机电系统/起落架系统/前起落架,,
1-3-5-5-3,缓冲支柱,5,1-3-5-5,起落架系统,航空航天/零部件与分系统/航空机电系统/起落架系统/缓冲支柱,,
1-3-5-5-4,刹车系统,5,1-3-5-5,起落架系统,航空航天/零部件与分系统/航空机电系统/起落架系统/刹车系统,,
1-3-5-5-5,航空轮胎,5,1-3-5-5,起落架系统,航空航天/零部件与分系统/航空机电系统/起落架系统/航空轮胎,,
1-3-5-5-6,收放机构,5,1-3-5-5,起落架系统,航空航天/零部件与分系统/航空机电系统/起落架系统/收放机构,,
1-3-6,机体结构部件,3,1-3,零部件与分系统,航空航天/零部件与分系统/机体结构部件,航空专用,
1-3-6-1,机翼部件,4,1-3-6,机体结构部件,航空航天/零部件与分系统/机体结构部件/机翼部件,,
1-3-6-1-1,翼梁,5,1-3-6-1,机翼部件,航空航天/零部件与分系统/机体结构部件/机翼部件/翼梁,,
1-3-6-1-2,翼肋,5,1-3-6-1,机翼部件,航空航天/零部件与分系统/机体结构部件/机翼部件/翼肋,,
1-3-6-1-3,机翼蒙皮,5,1-3-6-1,机翼部件,航空航天/零部件与分系统/机体结构部件/机翼部件/机翼蒙皮,,
1-3-6-1-4,前缘缝翼,5,1-3-6-1,机翼部件,航空航天/零部件与分系统/机体结构部件/机翼部件/前缘缝翼,,
1-3-6-1-5,后缘襟翼,5,1-3-6-1,机翼部件,航空航天/零部件与分系统/机体结构部件/机翼部件/后缘襟翼,,
1-3-6-1-6,副翼,5,1-3-6-1,机翼部件,航空航天/零部件与分系统/机体结构部件/机翼部件/副翼,,
1-3-6-1-7,扰流板,5,1-3-6-1,机翼部件,航空航天/零部件与分系统/机体结构部件/机翼部件/扰流板,,
1-3-6-2,机身部件,4,1-3-6,机体结构部件,航空航天/零部件与分系统/机体结构部件/机身部件,,
1-3-6-2-1,机身框,5,1-3-6-2,机身部件,航空航天/零部件与分系统/机体结构部件/机身部件/机身框,,
1-3-6-2-2,机身梁,5,1-3-6-2,机身部件,航空航天/零部件与分系统/机体结构部件/机身部件/机身梁,,
1-3-6-2-3,机身蒙皮,5,1-3-6-2,机身部件,航空航天/零部件与分系统/机体结构部件/机身部件/机身蒙皮,,
1-3-6-2-4,隔框,5,1-3-6-2,机身部件,航空航天/零部件与分系统/机体结构部件/机身部件/隔框,,
1-3-6-2-5,地板梁,5,1-3-6-2,机身部件,航空航天/零部件与分系统/机体结构部件/机身部件/地板梁,,
1-3-6-2-6,机身舱门,5,1-3-6-2,机身部件,航空航天/零部件与分系统/机体结构部件/机身部件/机身舱门,,
1-3-6-3,尾翼部件,4,1-3-6,机体结构部件,航空航天/零部件与分系统/机体结构部件/尾翼部件,,
1-3-6-3-1,垂直安定面,5,1-3-6-3,尾翼部件,航空航天/零部件与分系统/机体结构部件/尾翼部件/垂直安定面,,
1-3-6-3-2,方向舵,5,1-3-6-3,尾翼部件,航空航天/零部件与分系统/机体结构部件/尾翼部件/方向舵,,
1-3-6-3-3,水平安定面,5,1-3-6-3,尾翼部件,航空航天/零部件与分系统/机体结构部件/尾翼部件/水平安定面,,
1-3-6-3-4,升降舵,5,1-3-6-3,尾翼部件,航空航天/零部件与分系统/机体结构部件/尾翼部件/升降舵,,
1-3-6-3-5,全动平尾,5,1-3-6-3,尾翼部件,航空航天/零部件与分系统/机体结构部件/尾翼部件/全动平尾,,
1-3-7,航天器推进系统,3,1-3,零部件与分系统,航空航天/零部件与分系统/航天器推进系统,航天专用,
1-3-7-1,姿轨控系统,4,1-3-7,航天器推进系统,航空航天/零部件与分系统/航天器推进系统/姿轨控系统,,
1-3-7-1-1,姿控推力器,5,1-3-7-1,姿轨控系统,航空航天/零部件与分系统/航天器推进系统/姿轨控系统/姿控推力器,,
1-3-7-1-2,轨控发动机,5,1-3-7-1,姿轨控系统,航空航天/零部件与分系统/航天器推进系统/姿轨控系统/轨控发动机,,
1-3-7-1-3,推进剂贮箱,5,1-3-7-1,姿轨控系统,航空航天/零部件与分系统/航天器推进系统/姿轨控系统/推进剂贮箱,,
1-3-7-1-4,高压压力容器,5,1-3-7-1,姿轨控系统,航空航天/零部件与分系统/航天器推进系统/姿轨控系统/高压压力容器,,
1-3-7-1-5,推进管路,5,1-3-7-1,姿轨控系统,航空航天/零部件与分系统/航天器推进系统/姿轨控系统/推进管路,,
1-3-7-2,航天器电推进系统,4,1-3-7,航天器推进系统,航空航天/零部件与分系统/航天器推进系统/航天器电推进系统,,
1-3-7-2-1,离子推进模块,5,1-3-7-2,航天器电推进系统,航空航天/零部件与分系统/航天器推进系统/航天器电推进系统/离子推进模块,,
1-3-7-2-2,霍尔推进模块,5,1-3-7-2,航天器电推进系统,航空航天/零部件与分系统/航天器推进系统/航天器电推进系统/霍尔推进模块,,
1-3-7-2-3,电弧推进模块,5,1-3-7-2,航天器电推进系统,航空航天/零部件与分系统/航天器推进系统/航天器电推进系统/电弧推进模块,,
1-3-7-2-4,推进剂储供系统,5,1-3-7-2,航天器电推进系统,航空航天/零部件与分系统/航天器推进系统/航天器电推进系统/推进剂储供系统,,
1-3-7-3,冷气推进系统,4,1-3-7,航天器推进系统,航空航天/零部件与分系统/航天器推进系统/冷气推进系统,,
1-3-7-3-1,冷气推力器,5,1-3-7-3,冷气推进系统,航空航天/零部件与分系统/航天器推进系统/冷气推进系统/冷气推力器,,
1-3-7-3-2,高压气瓶,5,1-3-7-3,冷气推进系统,航空航天/零部件与分系统/航天器推进系统/冷气推进系统/高压气瓶,,
1-3-7-3-3,减压阀,5,1-3-7-3,冷气推进系统,航空航天/零部件与分系统/航天器推进系统/冷气推进系统/减压阀,,
1-3-7-3-4,冷气管路组件,5,1-3-7-3,冷气推进系统,航空航天/零部件与分系统/航天器推进系统/冷气推进系统/冷气管路组件,,
1-3-8,航天器电源系统,3,1-3,零部件与分系统,航空航天/零部件与分系统/航天器电源系统,航天专用,
1-3-8-1,太阳电池阵,4,1-3-8,航天器电源系统,航空航天/零部件与分系统/航天器电源系统/太阳电池阵,,
1-3-8-1-1,刚性太阳翼,5,1-3-8-1,太阳电池阵,航空航天/零部件与分系统/航天器电源系统/太阳电池阵/刚性太阳翼,,
1-3-8-1-2,柔性太阳翼,5,1-3-8-1,太阳电池阵,航空航天/零部件与分系统/航天器电源系统/太阳电池阵/柔性太阳翼,,
1-3-8-1-3,体装式太阳电池阵,5,1-3-8-1,太阳电池阵,航空航天/零部件与分系统/航天器电源系统/太阳电池阵/体装式太阳电池阵,,
1-3-8-1-4,聚光太阳电池阵,5,1-3-8-1,太阳电池阵,航空航天/零部件与分系统/航天器电源系统/太阳电池阵/聚光太阳电池阵,,
1-3-8-2,航天器蓄电池,4,1-3-8,航天器电源系统,航空航天/零部件与分系统/航天器电源系统/航天器蓄电池,,
1-3-8-2-1,锂离子电池组,5,1-3-8-2,航天器蓄电池,航空航天/零部件与分系统/航天器电源系统/航天器蓄电池/锂离子电池组,,
1-3-8-2-2,镍氢电池组,5,1-3-8-2,航天器蓄电池,航空航天/零部件与分系统/航天器电源系统/航天器蓄电池/镍氢电池组,,
1-3-8-2-3,镉镍电池组,5,1-3-8-2,航天器蓄电池,航空航天/零部件与分系统/航天器电源系统/航天器蓄电池/镉镍电池组,,
1-3-8-2-4,电池组管理系统,5,1-3-8-2,航天器蓄电池,航空航天/零部件与分系统/航天器电源系统/航天器蓄电池/电池组管理系统,,
1-3-8-3,电源控制设备,4,1-3-8,航天器电源系统,航空航天/零部件与分系统/航天器电源系统/电源控制设备,,
1-3-8-3-1,功率调节单元,5,1-3-8-3,电源控制设备,航空航天/零部件与分系统/航天器电源系统/电源控制设备/功率调节单元,,
1-3-8-3-2,分流调节器,5,1-3-8-3,电源控制设备,航空航天/零部件与分系统/航天器电源系统/电源控制设备/分流调节器,,
1-3-8-3-3,放电调节器,5,1-3-8-3,电源控制设备,航空航天/零部件与分系统/航天器电源系统/电源控制设备/放电调节器,,
1-3-8-3-4,配电单元,5,1-3-8-3,电源控制设备,航空航天/零部件与分系统/航天器电源系统/电源控制设备/配电单元,,
1-3-8-4,空间核电源,4,1-3-8,航天器电源系统,航空航天/零部件与分系统/航天器电源系统/空间核电源,,
1-3-8-4-1,放射性同位素电源,5,1-3-8-4,空间核电源,航空航天/零部件与分系统/航天器电源系统/空间核电源/放射性同位素电源,,
1-3-8-4-2,空间核反应堆,5,1-3-8-4,空间核电源,航空航天/零部件与分系统/航天器电源系统/空间核电源/空间核反应堆,,
1-3-8-4-3,核热源,5,1-3-8-4,空间核电源,航空航天/零部件与分系统/航天器电源系统/空间核电源/核热源,,
1-3-9,航天器测控通信,3,1-3,零部件与分系统,航空航天/零部件与分系统/航天器测控通信,航天专用,
1-3-9-1,测控应答机,4,1-3-9,航天器测控通信,航空航天/零部件与分系统/航天器测控通信/测控应答机,,
1-3-9-1-1,S波段应答机,5,1-3-9-1,测控应答机,航空航天/零部件与分系统/航天器测控通信/测控应答机/S波段应答机,,
1-3-9-1-2,X波段应答机,5,1-3-9-1,测控应答机,航空航天/零部件与分系统/航天器测控通信/测控应答机/X波段应答机,,
1-3-9-1-3,Ka波段应答机,5,1-3-9-1,测控应答机,航空航天/零部件与分系统/航天器测控通信/测控应答机/Ka波段应答机,,
1-3-9-1-4,统一载波应答机,5,1-3-9-1,测控应答机,航空航天/零部件与分系统/航天器测控通信/测控应答机/统一载波应答机,,
1-3-9-2,数据中继终端,4,1-3-9,航天器测控通信,航空航天/零部件与分系统/航天器测控通信/数据中继终端,,
1-3-9-2-1,中继通信终端,5,1-3-9-2,数据中继终端,航空航天/零部件与分系统/航天器测控通信/数据中继终端/中继通信终端,,
1-3-9-2-2,星间链路终端,5,1-3-9-2,数据中继终端,航空航天/零部件与分系统/航天器测控通信/数据中继终端/星间链路终端,,
1-3-9-2-3,激光通信终端,5,1-3-9-2,数据中继终端,航空航天/零部件与分系统/航天器测控通信/数据中继终端/激光通信终端,,
1-3-9-2-4,中继通信天线,5,1-3-9-2,数据中继终端,航空航天/零部件与分系统/航天器测控通信/数据中继终端/中继通信天线,,
1-3-9-3,航天器天线系统,4,1-3-9,航天器测控通信,航空航天/零部件与分系统/航天器测控通信/航天器天线系统,,
1-3-9-3-1,固面天线,5,1-3-9-3,航天器天线系统,航空航天/零部件与分系统/航天器测控通信/航天器天线系统/固面天线,,
1-3-9-3-2,可展开天线,5,1-3-9-3,航天器天线系统,航空航天/零部件与分系统/航天器测控通信/航天器天线系统/可展开天线,,
1-3-9-3-3,相控阵天线,5,1-3-9-3,航天器天线系统,航空航天/零部件与分系统/航天器测控通信/航天器天线系统/相控阵天线,,
1-3-9-3-4,螺旋天线,5,1-3-9-3,航天器天线系统,航空航天/零部件与分系统/航天器测控通信/航天器天线系统/螺旋天线,,
1-3-9-3-5,贴片天线,5,1-3-9-3,航天器天线系统,航空航天/零部件与分系统/航天器测控通信/航天器天线系统/贴片天线,,
1-3-9-4,数据管理系统,4,1-3-9,航天器测控通信,航空航天/零部件与分系统/航天器测控通信/数据管理系统,,
1-3-9-4-1,星务计算机,5,1-3-9-4,数据管理系统,航空航天/零部件与分系统/航天器测控通信/数据管理系统/星务计算机,,
1-3-9-4-2,数据存储单元,5,1-3-9-4,数据管理系统,航空航天/零部件与分系统/航天器测控通信/数据管理系统/数据存储单元,,
1-3-9-4-3,总线接口单元,5,1-3-9-4,数据管理系统,航空航天/零部件与分系统/航天器测控通信/数据管理系统/总线接口单元,,
1-3-9-4-4,数据注入模块,5,1-3-9-4,数据管理系统,航空航天/零部件与分系统/航天器测控通信/数据管理系统/数据注入模块,,
1-3-10,航天器热控系统,3,1-3,零部件与分系统,航空航天/零部件与分系统/航天器热控系统,航天专用,
1-3-10-1,被动热控,4,1-3-10,航天器热控系统,航空航天/零部件与分系统/航天器热控系统/被动热控,,
1-3-10-1-1,热控涂层,5,1-3-10-1,被动热控,航空航天/零部件与分系统/航天器热控系统/被动热控/热控涂层,,
1-3-10-1-2,多层隔热材料,5,1-3-10-1,被动热控,航空航天/零部件与分系统/航天器热控系统/被动热控/多层隔热材料,,
1-3-10-1-3,航天热管,5,1-3-10-1,被动热控,航空航天/零部件与分系统/航天器热控系统/被动热控/航天热管,,
1-3-10-1-4,相变材料,5,1-3-10-1,被动热控,航空航天/零部件与分系统/航天器热控系统/被动热控/相变材料,,
1-3-10-2,主动热控,4,1-3-10,航天器热控系统,航空航天/零部件与分系统/航天器热控系统/主动热控,,
1-3-10-2-1,流体回路,5,1-3-10-2,主动热控,航空航天/零部件与分系统/航天器热控系统/主动热控/流体回路,,
1-3-10-2-2,电加热器,5,1-3-10-2,主动热控,航空航天/零部件与分系统/航天器热控系统/主动热控/电加热器,,
1-3-10-2-3,热控百叶窗,5,1-3-10-2,主动热控,航空航天/零部件与分系统/航天器热控系统/主动热控/热控百叶窗,,
1-3-10-2-4,可展开散热器,5,1-3-10-2,主动热控,航空航天/零部件与分系统/航天器热控系统/主动热控/可展开散热器,,
1-3-10-3,热控组件,4,1-3-10,航天器热控系统,航空航天/零部件与分系统/航天器热控系统/热控组件,,
1-3-10-3-1,温度传感器,5,1-3-10-3,热控组件,航空航天/零部件与分系统/航天器热控系统/热控组件/温度传感器,,
1-3-10-3-2,加热片,5,1-3-10-3,热控组件,航空航天/零部件与分系统/航天器热控系统/热控组件/加热片,,
1-3-10-3-3,热控开关,5,1-3-10-3,热控组件,航空航天/零部件与分系统/航天器热控系统/热控组件/热控开关,,
1-3-10-3-4,流体管路,5,1-3-10-3,热控组件,航空航天/零部件与分系统/航天器热控系统/热控组件/流体管路,,
1-3-10-3-5,热控泵组件,5,1-3-10-3,热控组件,航空航天/零部件与分系统/航天器热控系统/热控组件/热控泵组件,,
1-3-11,有效载荷,3,1-3,零部件与分系统,航空航天/零部件与分系统/有效载荷,航天专用,
1-3-11-1,光学载荷,4,1-3-11,有效载荷,航空航天/零部件与分系统/有效载荷/光学载荷,,
1-3-11-1-1,光学相机,5,1-3-11-1,光学载荷,航空航天/零部件与分系统/有效载荷/光学载荷/光学相机,,
1-3-11-1-2,红外相机,5,1-3-11-1,光学载荷,航空航天/零部件与分系统/有效载荷/光学载荷/红外相机,,
1-3-11-1-3,多光谱成像仪,5,1-3-11-1,光学载荷,航空航天/零部件与分系统/有效载荷/光学载荷/多光谱成像仪,,
1-3-11-1-4,高光谱成像仪,5,1-3-11-1,光学载荷,航空航天/零部件与分系统/有效载荷/光学载荷/高光谱成像仪,,
1-3-11-1-5,航天激光雷达,5,1-3-11-1,光学载荷,航空航天/零部件与分系统/有效载荷/光学载荷/航天激光雷达,,
1-3-11-2,微波载荷,4,1-3-11,有效载荷,航空航天/零部件与分系统/有效载荷/微波载荷,,
1-3-11-2-1,星载合成孔径雷达,5,1-3-11-2,微波载荷,航空航天/零部件与分系统/有效载荷/微波载荷/星载合成孔径雷达,,
1-3-11-2-2,微波辐射计,5,1-3-11-2,微波载荷,航空航天/零部件与分系统/有效载荷/微波载荷/微波辐射计,,
1-3-11-2-3,雷达高度计,5,1-3-11-2,微波载荷,航空航天/零部件与分系统/有效载荷/微波载荷/雷达高度计,,
1-3-11-2-4,散射计,5,1-3-11-2,微波载荷,航空航天/零部件与分系统/有效载荷/微波载荷/散射计,,
1-3-11-3,通信载荷,4,1-3-11,有效载荷,航空航天/零部件与分系统/有效载荷/通信载荷,,
1-3-11-3-1,通信转发器,5,1-3-11-3,通信载荷,航空航天/零部件与分系统/有效载荷/通信载荷/通信转发器,,
1-3-11-3-2,通信天线,5,1-3-11-3,通信载荷,航空航天/零部件与分系统/有效载荷/通信载荷/通信天线,,
1-3-11-3-3,星上处理设备,5,1-3-11-3,通信载荷,航空航天/零部件与分系统/有效载荷/通信载荷/星上处理设备,,
1-3-11-3-4,波束成形网络,5,1-3-11-3,通信载荷,航空航天/零部件与分系统/有效载荷/通信载荷/波束成形网络,,
1-3-11-4,导航载荷,4,1-3-11,有效载荷,航空航天/零部件与分系统/有效载荷/导航载荷,,
1-3-11-4-1,星载原子钟,5,1-3-11-4,导航载荷,航空航天/零部件与分系统/有效载荷/导航载荷/星载原子钟,,
1-3-11-4-2,导航信号生成设备,5,1-3-11-4,导航载荷,航空航天/零部件与分系统/有效载荷/导航载荷/导航信号生成设备,,
1-3-11-4-3,激光反射器,5,1-3-11-4,导航载荷,航空航天/零部件与分系统/有效载荷/导航载荷/激光反射器,,
1-3-11-5,科学载荷,4,1-3-11,有效载荷,航空航天/零部件与分系统/有效载荷/科学载荷,,
1-3-11-5-1,粒子探测器,5,1-3-11-5,科学载荷,航空航天/零部件与分系统/有效载荷/科学载荷/粒子探测器,,
1-3-11-5-2,磁场探测仪,5,1-3-11-5,科学载荷,航空航天/零部件与分系统/有效载荷/科学载荷/磁场探测仪,,
1-3-11-5-3,等离子体探测仪,5,1-3-11-5,科学载荷,航空航天/零部件与分系统/有效载荷/科学载荷/等离子体探测仪,,
1-3-11-5-4,X射线探测仪,5,1-3-11-5,科学载荷,航空航天/零部件与分系统/有效载荷/科学载荷/X射线探测仪,,
1-3-12,航空任务系统,3,1-3,零部件与分系统,航空航天/零部件与分系统/航空任务系统,航空专用,
1-3-12-1,雷达系统,4,1-3-12,航空任务系统,航空航天/零部件与分系统/航空任务系统/雷达系统,,
1-3-12-1-1,机载有源相控阵雷达,5,1-3-12-1,雷达系统,航空航天/零部件与分系统/航空任务系统/雷达系统/机载有源相控阵雷达,,
1-3-12-1-2,机载无源相控阵雷达,5,1-3-12-1,雷达系统,航空航天/零部件与分系统/航空任务系统/雷达系统/机载无源相控阵雷达,,
1-3-12-1-3,机载合成孔径雷达,5,1-3-12-1,雷达系统,航空航天/零部件与分系统/航空任务系统/雷达系统/机载合成孔径雷达,,
